9.71938	0.280616	9.71938
5	7.35969	7.35969
5	7.35969	0.280616
2.64031	2.64031	5
9.71938	2.64031	7.35969
7.35969	7.35969	5
0.280616	5	0.280616
0.280616	9.71938	9.71938
7.35969	0.280616	5
5	9.71938	7.35969
0.280616	7.35969	9.71938
2.64031	2.64031	0.280616
7.35969	9.71938	5
0.280616	2.64031	7.35969
7.35969	7.35969	0.280616
5	9.71938	5
7.35969	7.35969	9.71938
0.280616	5	2.64031
9.71938	0.280616	2.64031
9.71938	7.35969	2.64031
2.64031	7.35969	7.35969
2.64031	9.71938	0.280616
9.71938	5	7.35969
7.35969	9.71938	2.64031
5	7.35969	5
0.280616	2.64031	2.64031
5	0.280616	9.71938
5	2.64031	7.35969
2.64031	2.64031	7.35969
9.71938	9.71938	0.280616
9.71938	9.71938	7.35969
7.35969	2.64031	2.64031
7.35969	7.35969	2.64031
0.280616	7.35969	2.64031
2.64031	9.71938	9.71938
7.35969	7.35969	7.35969
5	0.280616	2.64031
5	2.64031	0.280616
9.71938	2.64031	9.71938
2.64031	5	0.280616
0.280616	5	9.71938
2.64031	2.64031	2.64031
9.71938	7.35969	0.280616
7.35969	2.64031	7.35969
2.64031	0.280616	2.64031
7.35969	9.71938	0.280616
5	2.64031	2.64031
5	7.35969	9.71938
2.64031	7.35969	0.280616
0.280616	0.280616	2.64031
0.280616	0.280616	0.280616
5	2.64031	9.71938
2.64031	5	5
9.71938	2.64031	5
5	0.280616	7.35969
5	0.280616	0.280616
5	9.71938	9.71938
2.64031	5	9.71938
5	9.71938	2.64031
9.71938	5	5
7.35969	2.64031	0.280616
9.71938	9.71938	5
7.35969	5	9.71938
7.35969	0.280616	9.71938
2.64031	5	2.64031
9.71938	9.71938	2.64031
2.64031	9.71938	7.35969
2.64031	5	7.35969
5	7.35969	2.64031
2.64031	0.280616	5
0.280616	7.35969	7.35969
5	0.280616	5
9.71938	5	2.64031
9.71938	7.35969	5
5	2.64031	5
0.280616	0.280616	9.71938
7.35969	9.71938	7.35969
5	5	0.280616
5	5	5
0.280616	5	7.35969
0.280616	9.71938	0.280616
7.35969	2.64031	5
5	5	2.64031
2.64031	9.71938	5
9.71938	9.71938	9.71938
9.71938	0.280616	0.280616
0.280616	0.280616	5
0.280616	2.64031	9.71938
7.35969	5	5
2.64031	0.280616	7.35969
