0.25	0.25	0.245165	-0.249635	-0.347618
0.75	0.25	0	0	0
1.25	0.25	-0.0159193	-0.336648	0.2333
1.75	0.25	0	0	0
2.25	0.25	0.136789	0.247253	0.15694
2.75	0.25	0	0	0
3.25	0.25	-0.361049	0.00549948	-0.00804888
3.75	0.25	0	0	0
4.25	0.25	-0.41846	-0.0649357	0.00445105
4.75	0.25	0	0	0
5.25	0.25	0	0	0
5.75	0.25	-0.356651	-0.13762	0.310635
6.25	0.25	0	0	0
6.75	0.25	0.154269	0.112558	0.126847
7.25	0.25	0	0	0
7.75	0.25	-0.244532	0.0843493	0.22196
8.25	0.25	0	0	0
8.75	0.25	0.0998611	0.0264996	0.219663
9.25	0.25	0	0	0
9.75	0.25	-0.266285	-0.0633588	0.0302051
0.25	0.75	0	0	0
0.75	0.75	0	0	0
1.25	0.75	0	0	0
1.75	0.75	0	0	0
2.25	0.75	0	0	0
2.75	0.75	0	0	0
3.25	0.75	0	0	0
3.75	0.75	0	0	0
4.25	0.75	0	0	0
4.75	0.75	0	0	0
5.25	0.75	0	0	0
5.75	0.75	0	0	0
6.25	0.75	0	0	0
6.75	0.75	0	0	0
7.25	0.75	0	0	0
7.75	0.75	0	0	0
8.25	0.75	0	0	0
8.75	0.75	0	0	0
9.25	0.75	0	0	0
9.75	0.75	0	0	0
0.25	1.25	-0.23375	-0.00504163	-0.291069
0.75	1.25	0	0	0
1.25	1.25	0.116941	0.230937	0.152768
1.75	1.25	0	0	0
2.25	1.25	-0.176504	-0.0728074	0.322871
2.75	1.25	0	0	0
3.25	1.25	0.193187	0.233603	-0.0643569
3.75	1.25	0	0	0
4.25	1.25	-0.0946491	0.125991	0.0897151
4.75	1.25	0	0	0
5.25	1.25	0	0	0
5.75	1.25	0.087143	0.0120081	-0.148328
6.25	1.25	0	0	0
6.75	1.25	-0.10387	-0.0358842	-0.0560127
7.25	1.25	0	0	0
7.75	1.25	-0.180224	-0.181121	0.0925469
8.25	1.25	0	0	0
8.75	1.25	0.1081	-0.129908	0.272242
9.25	1.25	0	0	0
9.75	1.25	0.0765354	-0.255245	0.0118201
0.25	1.75	0	0	0
0.75	1.75	0	0	0
1.25	1.75	0	0	0
1.75	1.75	0	0	0
2.25	1.75	0	0	0
2.75	1.75	0	0	0
3.25	1.75	0	0	0
3.75	1.75	0	0	0
4.25	1.75	0	0	0
4.75	1.75	0	0	0
5.25	1.75	0	0	0
5.75	1.75	0	0	0
6.25	1.75	0	0	0
6.75	1.75	0	0	0
7.25	1.75	0	0	0
7.75	1.75	0	0	0
8.25	1.75	0	0	0
8.75	1.75	0	0	0
9.25	1.75	0	0	0
9.75	1.75	0	0	0
0.25	2.25	-0.0403865	-0.353182	-0.10128
0.75	2.25	0	0	0
1.25	2.25	-0.398773	0.296149	-0.128714
1.75	2.25	0	0	0
2.25	2.25	0.136845	-0.0417014	-0.0192491
2.75	2.25	0	0	0
3.25	2.25	0.271576	-0.267255	0.00174706
3.75	2.25	0	0	0
4.25	2.25	0.352726	0.0158042	-0.0850328
4.75	2.25	0	0	0
5.25	2.25	0	0	0
5.75	2.25	-0.289536	0.134991	0.167794
6.25	2.25	0	0	0
6.75	2.25	0.174682	0.00924771	0.0249878
7.25	2.25	0	0	0
