8.67063	3.42687	8.67063
5.52438	5.52438	3.42687
5.52438	3.42687	3.42687
2.37812	6.57313	2.37812
8.67063	6.57313	3.42687
7.62188	4.47562	3.42687
0.280616	8.67063	9.71938
1.32937	9.71938	6.57313
6.57313	1.32937	6.57313
5.52438	9.71938	2.37812
1.32937	5.52438	6.57313
2.37812	4.47562	2.37812
7.62188	7.62188	6.57313
0.280616	7.62188	5.52438
7.62188	2.37812	1.32937
5.52438	8.67063	8.67063
7.62188	5.52438	2.37812
0.280616	8.67063	4.47562
8.67063	0.280616	4.47562
9.71938	2.37812	4.47562
3.42687	5.52438	1.32937
3.42687	5.52438	7.62188
9.71938	0.280616	1.32937
7.62188	8.67063	2.37812
5.52438	6.57313	6.57313
0.280616	5.52438	9.71938
4.47562	5.52438	1.32937
4.47562	8.67063	4.47562
2.37812	6.57313	8.67063
9.71938	5.52438	7.62188
9.71938	8.67063	6.57313
6.57313	6.57313	7.62188
7.62188	5.52438	5.52438
1.32937	3.42687	3.42687
4.47562	0.280616	9.71938
7.62188	6.57313	1.32937
4.47562	3.42687	1.32937
4.47562	5.52438	6.57313
8.67063	7.62188	3.42687
2.37812	9.71938	3.42687
1.32937	2.37812	0.280616
2.37812	6.57313	9.71938
9.71938	1.32937	6.57313
6.57313	8.67063	0.280616
2.37812	2.37812	4.47562
7.62188	6.57313	3.42687
4.47562	5.52438	5.52438
5.52438	7.62188	0.280616
3.42687	4.47562	7.62188
0.280616	1.32937	6.57313
0.280616	0.280616	9.71938
4.47562	6.57313	7.62188
2.37812	9.71938	4.47562
8.67063	5.52438	2.37812
4.47562	3.42687	5.52438
4.47562	1.32937	8.67063
5.52438	6.57313	5.52438
3.42687	3.42687	5.52438
5.52438	5.52438	2.37812
8.67063	8.67063	6.57313
6.57313	3.42687	3.42687
9.71938	7.62188	3.42687
7.62188	5.52438	4.47562
6.57313	4.47562	7.62188
3.42687	3.42687	6.57313
9.71938	7.62188	1.32937
4.47562	4.47562	5.52438
3.42687	4.47562	5.52438
5.52438	6.57313	3.42687
2.37812	8.67063	9.71938
1.32937	9.71938	2.37812
4.47562	3.42687	2.37812
8.67063	9.71938	4.47562
9.71938	3.42687	7.62188
4.47562	5.52438	7.62188
0.280616	4.47562	9.71938
7.62188	6.57313	0.280616
4.47562	7.62188	0.280616
4.47562	9.71938	1.32937
1.32937	4.47562	8.67063
1.32937	8.67063	9.71938
6.57313	1.32937	8.67063
4.47562	8.67063	8.67063
4.47562	5.52438	2.37812
9.71938	8.67063	0.280616
8.67063	0.280616	0.280616
0.280616	0.280616	1.32937
1.32937	0.280616	0.280616
7.62188	0.280616	9.71938
2.37812	7.62188	5.52438
1.32937	1.32937	5.52438
3.42687	1.32937	8.67063
1.32937	8.67063	6.57313
4.47562	1.32937	0.280616
6.57313	1.32937	3.42687
8.67063	4.47562	9.71938
8.67063	2.37812	4.47562
4.47562	2.37812	0.280616
6.57313	1.32937	2.37812
3.42687	6.57313	4.47562
1.32937	1.32937	4.47562
9.71938	7.62188	2.37812
8.67063	5.52438	8.67063
6.57313	6.57313	5.52438
1.32937	7.62188	3.42687
5.52438	0.280616	5.52438
8.67063	7.62188	2.37812
5.52438	5.52438	4.47562
1.32937	9.71938	8.67063
8.67063	8.67063	5.52438
2.37812	2.37812	2.37812
5.52438	8.67063	1.32937
0.280616	9.71938	6.57313
4.47562	5.52438	3.42687
8.67063	5.52438	4.47562
9.71938	3.42687	4.47562
1.32937	9.71938	7.62188
3.42687	5.52438	4.47562
3.42687	7.62188	0.280616
2.37812	0.280616	3.42687
6.57313	6.57313	3.42687
4.47562	6.57313	8.67063
1.32937	4.47562	6.57313
2.37812	1.32937	1.32937
0.280616	4.47562	8.67063
3.42687	7.62188	4.47562
6.57313	5.52438	9.71938
1.32937	3.42687	2.37812
9.71938	0.280616	8.67063
3.42687	3.42687	9.71938
3.42687	9.71938	6.57313
4.47562	9.71938	8.67063
3.42687	6.57313	8.67063
6.57313	5.52438	4.47562
1.32937	7.62188	5.52438
1.32937	2.37812	6.57313
0.280616	3.42687	5.52438
4.47562	1.32937	3.42687
7.62188	3.42687	8.67063
2.37812	1.32937	8.67063
9.71938	4.47562	9.71938
6.57313	2.37812	7.62188
4.47562	3.42687	0.280616
9.71938	3.42687	5.52438
5.52438	4.47562	0.280616
9.71938	2.37812	7.62188
2.37812	1.32937	7.62188
2.37812	3.42687	3.42687
7.62188	7.62188	8.67063
2.37812	4.47562	7.62188
5.52438	2.37812	0.280616
3.42687	8.67063	5.52438
6.57313	9.71938	2.37812
3.42687	7.62188	5.52438
0.280616	1.32937	2.37812
7.62188	0.280616	0.280616
3.42687	2.37812	8.67063
3.42687	8.67063	0.280616
1.32937	0.280616	1.32937
8.67063	3.42687	7.62188
1.32937	4.47562	5.52438
3.42687	3.42687	1.32937
8.67063	6.57313	1.32937
8.67063	2.37812	5.52438
6.57313	6.57313	2.37812
8.67063	4.47562	2.37812
3.42687	8.67063	7.62188
6.57313	0.280616	9.71938
2.37812	8.67063	7.62188
9.71938	9.71938	9.71938
5.52438	9.71938	3.42687
9.71938	5.52438	6.57313
8.67063	2.37812	0.280616
0.280616	9.71938	9.71938
6.57313	9.71938	8.67063
8.67063	3.42687	9.71938
1.32937	4.47562	2.37812
6.57313	3.42687	9.71938
3.42687	2.37812	7.62188
9.71938	5.52438	0.280616
9.71938	4.47562	3.42687
3.42687	5.52438	3.42687
3.42687	0.280616	0.280616
9.71938	9.71938	1.32937
6.57313	1.32937	1.32937
6.57313	2.37812	8.67063
2.37812	5.52438	9.71938
9.71938	7.62188	4.47562
0.280616	1.32937	7.62188
0.280616	2.37812	7.62188
6.57313	3.42687	0.280616
1.32937	6.57313	0.280616
7.62188	2.37812	5.52438
5.52438	1.32937	7.62188
8.67063	3.42687	1.32937
9.71938	0.280616	5.52438
2.37812	5.52438	7.62188
1.32937	2.37812	8.67063
3.42687	1.32937	7.62188
0.280616	8.67063	0.280616
7.62188	0.280616	5.52438
1.32937	4.47562	0.280616
0.280616	9.71938	5.52438
4.47562	1.32937	6.57313
2.37812	4.47562	5.52438
7.62188	6.57313	5.52438
1.32937	2.37812	5.52438
8.67063	7.62188	8.67063
7.62188	2.37812	6.57313
0.280616	5.52438	4.47562
4.47562	6.57313	4.47562
7.62188	2.37812	4.47562
0.280616	4.47562	6.57313
9.71938	8.67063	9.71938
6.57313	0.280616	2.37812
8.67063	0.280616	1.32937
0.280616	1.32937	8.67063
9.71938	9.71938	5.52438
6.57313	6.57313	1.32937
9.71938	5.52438	8.67063
4.47562	0.280616	4.47562
6.57313	6.57313	9.71938
0.280616	9.71938	4.47562
3.42687	1.32937	3.42687
