0.971761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.958988
1.87201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.41342
1.08699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.546054
0.734886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.549131
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.135483
0.421044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.368362
0.331381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.807993
0.122145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.193119
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00400049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0409912
0.693328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.652029
1.00223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.801169
0.810914 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.754743
0.942795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.772827
0.296362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.984648
0.554299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.27432
0.382782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.12586
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.841378
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.35325
0.582222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.319573
